nurse_id,unit_id,shift_start,shift_end,clock_out_actual,note_filed_time,pto_days_taken,consecutive_shifts,break_taken
a49ec41f-a611-4522-b08d-89d4ececedee,PEDS,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T19:59:00,2025-01-30T11:55:32.775027,1,2,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T21:30:00,2025-01-02T03:06:50.565860,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T20:45:00,2025-01-02T23:36:58.224751,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T20:48:00,2025-01-03T11:32:55.951469,0,6,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T20:40:00,2025-01-05T02:08:51.610479,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T21:16:00,2025-01-05T15:43:01.556586,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T21:11:00,2025-01-07T02:02:39.297219,0,6,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T21:08:00,2025-01-07T13:43:59.385441,0,5,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T20:58:00,2025-01-08T14:54:28.330149,0,7,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T21:08:00,2025-01-09T13:53:06.381299,0,6,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T21:02:00,2025-01-10T13:37:19.720993,0,5,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T21:20:00,2025-01-12T00:14:42.818853,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T21:28:00,2025-01-13T12:11:55.411852,0,4,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T21:29:00,2025-01-14T12:22:26.195815,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T20:50:00,2025-01-16T02:26:27.148571,0,4,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T20:54:00,2025-01-17T02:29:37.511421,0,5,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T20:48:00,2025-01-17T14:51:37.087740,0,4,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T20:54:00,2025-01-19T02:53:59.962251,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T20:42:00,2025-01-19T11:36:26.712245,0,5,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T21:01:00,2025-01-20T14:13:03.928603,0,6,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T21:09:00,2025-01-21T13:05:10.394009,0,6,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T21:01:00,2025-01-22T12:46:12.524252,0,7,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T20:50:00,2025-01-23T14:20:44.981808,0,5,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T21:06:00,2025-01-24T12:12:01.342357,0,6,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T21:11:00,2025-01-26T00:58:31.950328,0,7,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T21:29:00,2025-01-26T14:45:47.292080,0,6,false
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T20:44:00,2025-01-27T12:20:21.990784,0,6,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T21:12:00,2025-01-30T01:42:17.637664,0,4,true
fb22ef1e-7914-4712-8987-b74d48ed0920,4B,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T21:24:00,2025-01-30T23:39:42.443945,0,5,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-01T07:00:00,2025-01-01T19:30:00,,2025-01-01T14:30:42.397929,3,1,false
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T19:34:00,2025-01-02T13:33:35.310663,3,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T19:34:00,2025-01-03T20:50:25.599294,2,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T19:42:00,2025-01-04T11:34:13.155426,3,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-05T07:00:00,2025-01-05T19:30:00,,2025-01-05T12:18:41.548158,5,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T19:41:00,2025-01-06T13:01:35.407874,4,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-07T07:00:00,2025-01-07T19:30:00,,2025-01-07T20:23:37.284035,3,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-08T07:00:00,2025-01-08T19:30:00,,2025-01-08T19:46:06.846660,4,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-09T07:00:00,2025-01-09T19:30:00,,2025-01-09T13:58:39.550551,2,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T19:43:00,2025-01-10T13:59:09.036192,5,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T19:44:00,2025-01-11T19:54:59.499434,3,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T19:42:00,2025-01-12T14:43:49.815084,5,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-13T07:00:00,2025-01-13T19:30:00,,2025-01-13T19:35:36.894974,3,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T19:37:00,2025-01-14T19:46:58.181115,2,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T19:41:00,2025-01-15T20:50:55.380111,4,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T19:38:00,2025-01-16T13:57:24.093250,2,2,false
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T19:39:00,2025-01-17T12:44:38.051399,3,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T19:41:00,2025-01-18T14:41:01.847457,3,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T19:41:00,2025-01-19T12:34:28.783103,5,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T19:34:00,2025-01-20T14:21:51.867952,2,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T19:32:00,2025-01-21T20:34:31.239779,3,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-22T07:00:00,2025-01-22T19:30:00,,2025-01-22T13:04:19.320000,2,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T19:45:00,2025-01-23T13:15:10.458225,3,1,false
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T19:45:00,2025-01-24T13:07:20.422431,3,2,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T19:41:00,2025-01-25T12:43:16.077383,5,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T19:34:00,2025-01-26T12:01:09.724242,2,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T19:37:00,2025-01-27T14:27:03.835018,3,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-28T07:00:00,2025-01-28T19:30:00,2025-01-28T19:35:00,2025-01-28T20:10:20.373804,3,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T19:38:00,2025-01-29T13:53:52.748718,4,1,true
af5e1385-edc6-43a1-9d88-feb4fea9902c,NICU,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T19:33:00,2025-01-30T13:01:04.984309,5,2,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T20:33:00,2025-01-01T12:56:40.706787,0,5,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T20:40:00,2025-01-02T22:52:47.490007,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T20:37:00,2025-01-03T15:07:29.624043,0,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T20:15:00,2025-01-05T23:39:25.932077,0,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T20:07:00,2025-01-06T22:24:36.237577,0,4,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T20:08:00,2025-01-07T22:02:42.703660,1,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T20:40:00,2025-01-08T14:50:33.170615,0,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T20:35:00,2025-01-09T22:39:17.203458,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T20:33:00,2025-01-10T13:16:41.433602,0,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T20:27:00,2025-01-11T23:36:45.443815,1,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T20:17:00,2025-01-12T13:30:38.212011,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T20:06:00,2025-01-13T11:47:29.712050,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T20:32:00,2025-01-14T15:00:32.576772,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T20:07:00,2025-01-15T14:39:26.402956,1,4,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T20:07:00,2025-01-16T13:14:38.689828,1,4,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T20:16:00,2025-01-17T22:27:38.131215,0,4,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T20:23:00,2025-01-18T13:52:53.047495,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T20:28:00,2025-01-19T12:09:37.347744,0,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T20:36:00,2025-01-21T00:04:33.930297,1,4,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T20:08:00,2025-01-21T12:01:19.048233,0,4,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T20:20:00,2025-01-22T12:45:58.079202,1,4,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T20:20:00,2025-01-23T23:32:37.369531,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T20:24:00,2025-01-24T22:25:32.800623,1,4,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T20:36:00,2025-01-25T22:55:14.190541,0,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T20:08:00,2025-01-26T22:54:29.455297,1,3,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T20:28:00,2025-01-27T14:44:24.238578,1,4,true
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-28T07:00:00,2025-01-28T19:30:00,2025-01-28T20:34:00,2025-01-28T22:17:51.742417,1,3,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T20:18:00,2025-01-29T22:05:29.823218,0,4,false
69e40a00-8cf8-4729-adb2-7ff8091e57a8,ICU,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T20:10:00,2025-01-30T13:35:12.605436,0,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T20:07:00,2025-01-01T12:35:37.819790,0,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T20:35:00,2025-01-02T12:22:13.837428,1,4,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T20:24:00,2025-01-03T13:08:50.753401,0,4,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T20:11:00,2025-01-04T14:24:27.177602,1,5,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T20:15:00,2025-01-05T23:28:52.408803,0,5,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T20:13:00,2025-01-06T15:14:12.030527,1,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T20:06:00,2025-01-07T13:21:30.600697,1,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T20:26:00,2025-01-08T22:24:33.532482,1,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T20:23:00,2025-01-09T15:00:26.964512,1,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T20:28:00,2025-01-10T13:03:51.745180,1,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T20:38:00,2025-01-11T22:18:57.765702,0,3,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T20:34:00,2025-01-12T23:49:40.152704,0,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T20:33:00,2025-01-13T14:55:49.018782,1,5,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T20:11:00,2025-01-14T13:10:36.528944,0,4,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T20:18:00,2025-01-15T11:32:22.707944,1,4,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T20:36:00,2025-01-16T11:55:26.360436,1,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T20:15:00,2025-01-18T00:05:00.550620,0,5,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T20:32:00,2025-01-18T12:47:08.365997,1,4,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T20:06:00,2025-01-19T12:29:50.287728,0,5,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T20:12:00,2025-01-20T14:01:49.990946,0,4,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T20:35:00,2025-01-21T22:46:06.363935,0,4,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T20:38:00,2025-01-22T14:50:02.202373,0,3,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T20:34:00,2025-01-23T12:01:33.997033,1,3,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T20:27:00,2025-01-24T23:16:26.913008,0,3,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T20:05:00,2025-01-25T12:52:03.342367,1,3,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T20:26:00,2025-01-26T14:16:33.896264,1,5,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T20:23:00,2025-01-27T13:04:10.129761,0,3,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-28T07:00:00,2025-01-28T19:30:00,2025-01-28T20:15:00,2025-01-28T12:10:50.985664,1,5,true
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T20:29:00,2025-01-29T14:13:37.706551,1,4,false
0e1f39b3-fc2c-4ad4-8562-a5ea94b032a1,PEDS,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T20:25:00,2025-01-30T23:35:11.453960,1,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T20:12:00,2025-01-01T22:05:37.260706,0,3,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T20:36:00,2025-01-02T23:02:57.285836,0,5,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T20:12:00,2025-01-03T13:54:04.960350,1,3,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T20:31:00,2025-01-04T23:14:17.673964,0,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T20:22:00,2025-01-05T13:18:08.711956,1,3,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T20:26:00,2025-01-06T23:20:38.738171,1,5,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T20:32:00,2025-01-07T15:05:58.957394,0,3,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T20:07:00,2025-01-08T22:30:27.855660,0,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T20:27:00,2025-01-09T13:40:52.902597,0,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T20:19:00,2025-01-10T13:43:02.175618,0,3,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T20:21:00,2025-01-12T14:15:47.920924,0,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T20:13:00,2025-01-13T14:06:58.537993,0,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T20:18:00,2025-01-14T11:44:16.760175,0,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T20:24:00,2025-01-15T14:07:58.296640,1,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T20:14:00,2025-01-16T23:51:39.679237,1,4,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T20:36:00,2025-01-17T13:47:57.880948,0,4,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T20:11:00,2025-01-18T11:47:48.721406,0,3,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T20:35:00,2025-01-19T14:08:58.118838,0,3,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T20:20:00,2025-01-20T22:58:38.313572,0,5,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T20:06:00,2025-01-21T22:01:29.787573,1,5,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T20:26:00,2025-01-23T00:23:17.834596,0,3,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T20:17:00,2025-01-23T23:52:53.717150,0,3,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T20:29:00,2025-01-24T11:45:33.185326,0,3,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T20:21:00,2025-01-25T22:47:25.920182,0,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T20:09:00,2025-01-26T23:11:05.648950,1,3,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T20:19:00,2025-01-27T23:53:56.186437,0,4,false
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-28T07:00:00,2025-01-28T19:30:00,2025-01-28T20:05:00,2025-01-28T22:21:36.636589,1,4,true
bf03bae2-989d-4e3f-8114-653a912343ef,PEDS,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T20:16:00,2025-01-30T11:47:56.200438,0,4,true
0540efdd-6455-40fe-ba11-638817a305e0,ICU,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T19:49:00,2025-01-01T14:23:05.401843,1,2,true
0540efdd-6455-40fe-ba11-638817a305e0,ICU,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T19:57:00,2025-01-02T13:15:43.235645,1,3,false
0540efdd-6455-40fe-ba11-638817a305e0,ICU,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T19:57:00,2025-01-03T14:19:47.252065,2,2,true
0540efdd-6455-40fe-ba11-638817a305e0,ICU,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T20:03:00,2025-01-04T15:02:54.837753,2,3,true
0540efdd-6455-40fe-ba11-638817a305e0,ICU,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T20:01:00,2025-01-05T12:33:36.973627,1,3,true
